metID,metName,metFormula,metComp
panEubacterium_sulci_uaGgla_c,Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,C86H140N7O21P2,c
panEubacterium_sulci_uaaGgla_c,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,C94H153N8O26P2,c
panEubacterium_sulci_uaagmda_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",C95H152N8O28P2,c
panEubacterium_sulci_uaccg_c,UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine,C20H26N3O19P2,c
panEubacterium_sulci_uacgam_c,UDP-N-acetyl-alpha-D-glucosamine(2-),C17H25N3O17P2,c
panEubacterium_sulci_uacmam_c,UDP-N-acetyl-D-mannosamine,C17H25N3O17P2,c
panEubacterium_sulci_uacmamu_c,UDP-N-acetyl-D-mannosaminouronate,C17H22N3O18P2,c
panEubacterium_sulci_uagmda_c,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C87H139N7O23P2,c
panEubacterium_sulci_uama_c,UDP-N-acetylmuramoyl-L-alanine,C23H33N4O20P2,c
panEubacterium_sulci_uamag_c,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,C28H39N5O23P2,c
panEubacterium_sulci_uamr_c,UDP-N-acetylmuramate,C20H28N3O19P2,c
panEubacterium_sulci_udcpdp_c,Undecaprenyl diphosphate,C55H89O7P2,c
panEubacterium_sulci_udcpp_c,Undecaprenyl phosphate,C55H89O4P,c
panEubacterium_sulci_udp_c,UDP,C9H11N2O12P2,c
panEubacterium_sulci_udpacgal_c,UDP-N-acetyl-D-galactosamine(2-),C17H25N3O17P2,c
panEubacterium_sulci_udpg_c,UDPglucose,C15H22N2O17P2,c
panEubacterium_sulci_udpgal_c,UDP-D-galactose(2-),C15H22N2O17P2,c
panEubacterium_sulci_udpgalfur_c,"UDP-D-galacto-1,4-furanose",C15H22N2O17P2,c
panEubacterium_sulci_udpglcur_c,UDP-D-glucuronate,C15H19N2O18P2,c
panEubacterium_sulci_ugmd_c,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate",C35H51N7O26P2,c
panEubacterium_sulci_ugmda_c,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",C41H61N9O28P2,c
panEubacterium_sulci_um4p_c,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine",C38H56N8O27P2,c
panEubacterium_sulci_ump_c,UMP,C9H11N2O9P,c
panEubacterium_sulci_unaga_c,Undecaprenyl diphospho N-acetyl-glucosamine,C63H103NO12P2,c
panEubacterium_sulci_ura_c,uracil,C4H4N2O2,c
panEubacterium_sulci_ura_u,uracil,C4H4N2O2,u
panEubacterium_sulci_uri_c,Uridine,C9H12N2O6,c
panEubacterium_sulci_uri_u,Uridine,C9H12N2O6,u
panEubacterium_sulci_utp_c,UTP,C9H11N2O15P3,c
panEubacterium_sulci_val_L_c,L-valine,C5H11NO2,c
panEubacterium_sulci_val_L_u,L-valine,C5H11NO2,u
panEubacterium_sulci_xan_c,Xanthine,C5H4N4O2,c
panEubacterium_sulci_xmp_c,Xanthosine 5-phosphate,C10H11N4O9P,c
panEubacterium_sulci_xtsn_c,xanthosine,C10H12N4O6,c
panEubacterium_sulci_xu5p_D_c,D-xylulose 5-phosphate(2-),C5H9O8P,c
panEubacterium_sulci_xyl_D_c,aldehydo-D-xylose,C5H10O5,c
panEubacterium_sulci_xyl_D_u,aldehydo-D-xylose,C5H10O5,u
panEubacterium_sulci_xylt_c,xylitol,C5H12O5,c
panEubacterium_sulci_xylu_D_c,D-xylulose,C5H10O5,c
panEubacterium_sulci_zn2_c,Zinc,Zn,c
panEubacterium_sulci_zn2_u,Zinc,Zn,u
panEubacterium_sulci_25dhpp_c,"2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine",C9H14N5O8P,c
panEubacterium_sulci_2cpr5p_c,1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,C12H13NO9P,c
panEubacterium_sulci_2ins_c,2-Inosose,C6H10O6,c
panEubacterium_sulci_3hbcoa_R_c,(R)-3-hydroxybutanoyl-CoA(4-),C25H38N7O18P3S,c
panEubacterium_sulci_4r5au_c,4-(1-D-Ribitylamino)-5-aminouracil,C9H16N4O6,c
panEubacterium_sulci_5aop_c,5-Amino-4-oxopentanoate,C5H9NO3,c
panEubacterium_sulci_5aprbu_c,5-Amino-6-(5-phosphoribitylamino)uracil,C9H15N4O9P,c
panEubacterium_sulci_5apru_c,5-Amino-6-(5-phosphoribosylamino)uracil,C9H13N4O9P,c
panEubacterium_sulci_acon_C_c,cis-Aconitate,C6H3O6,c
panEubacterium_sulci_ai15tcaacgam_c,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C309H540N24O255P24,c
panEubacterium_sulci_ala_B_c,beta-alanine,C3H7NO2,c
panEubacterium_sulci_alltn_c,Allantoin,C4H6N4O3,c
panEubacterium_sulci_alltn_u,Allantoin,C4H6N4O3,u
panEubacterium_sulci_bamppald_c,beta-Aminopropion aldehyde,C3H8NO,c
panEubacterium_sulci_citr_L_c,L-citrulline,C6H13N3O3,c
panEubacterium_sulci_csn_u,cytosine,C4H5N3O,u
panEubacterium_sulci_db4p_c,"3,4-dihydroxy-2-butanone 4-phosphate",C4H7O6P,c
panEubacterium_sulci_dc2coa_c,trans-Dec-2-enoyl-CoA,C31H48N7O17P3S,c
panEubacterium_sulci_dd2coa_c,trans-Dodec-2-enoyl-CoA,C33H52N7O17P3S,c
panEubacterium_sulci_dhnacoa_c,"1,4-Dihydroxy-2-naphthoyl-CoA",C32H38N7O19P3S,c
panEubacterium_sulci_dmlz_c,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",C13H18N4O6,c
panEubacterium_sulci_dscl_c,dihydrosirohydrochlorin,C42H41N4O16,c
panEubacterium_sulci_gcald_c,glycolaldehyde,C2H4O2,c
panEubacterium_sulci_gdpmann_c,GDP-alpha-D-mannose(2-),C16H23N5O16P2,c
panEubacterium_sulci_h2_c,Hydrogen,H2,c
panEubacterium_sulci_hdd2coa_c,trans-Hexadec-2-enoyl-CoA,C37H60N7O17P3S,c
panEubacterium_sulci_hmbil_c,Hydroxymethylbilane,C40H38N4O17,c
panEubacterium_sulci_i14tcaacgam_c,"Isotetradecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C307H536N24O255P24,c
panEubacterium_sulci_i15tcaacgam_c,"Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C309H540N24O255P24,c
panEubacterium_sulci_i16tcaacgam_c,"Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C311H544N24O255P24,c
panEubacterium_sulci_man1p_c,D-Mannose 1-phosphate,C6H11O9P,c
panEubacterium_sulci_myrstcaacgam_c,"Myristoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C307H536N24O255P24,c
panEubacterium_sulci_oc2coa_c,trans-Oct-2-enoyl-CoA,C29H44N7O17P3S,c
panEubacterium_sulci_palmtcaacgam_c,"Palmitoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",C311H544N24O255P24,c
panEubacterium_sulci_ppbng_c,Porphobilinogen,C10H13N2O4,c
panEubacterium_sulci_ppi_u,Diphosphate,HO7P2,u
panEubacterium_sulci_pran_c,N-(5-Phospho-D-ribosyl)anthranilate,C12H13NO9P,c
panEubacterium_sulci_scl_c,sirohydrochlorin,C42H39N4O16,c
panEubacterium_sulci_ser_D_c,D-serine,C3H7NO3,c
panEubacterium_sulci_sl26da_c,"N-Succinyl-LL-2,6-diaminoheptanedioate",C11H16N2O7,c
panEubacterium_sulci_td2coa_c,trans-Tetradec-2-enoyl-CoA,C35H56N7O17P3S,c
panEubacterium_sulci_ttdca_u,tetradecanoate (n-C14:0),C14H27O2,u
panEubacterium_sulci_uppg3_c,Uroporphyrinogen III,C40H36N4O16,c
panEubacterium_sulci_36dahx_c,"(3S)-3,6-Diaminohexanoate",C6H15N2O2,c
panEubacterium_sulci_adcobdam_c,Adenosyl cobyrinate diamide,C55H68CoN11O15,c
panEubacterium_sulci_adcobhex_c,adenosyl-cobyric acid,C55H76CoN15O11,c
panEubacterium_sulci_appl_c,1-Aminopropan-2-ol,C3H10NO,c
panEubacterium_sulci_applp_c,D-1-Aminopropan-2-ol O-phosphate,C3H9NO4P,c
panEubacterium_sulci_ara5p_c,D-Arabinose 5-phosphate,C5H9O8P,c
panEubacterium_sulci_co1dam_c,"Cob(I)yrinate a,c diamide",C45H56CoN6O12,c
panEubacterium_sulci_cobya_c,Cobyrinate,C45H52N4O14Co,c
panEubacterium_sulci_copre2_c,cobalt-precorrin 2,C42H38N4O16Co,c
panEubacterium_sulci_copre3_c,cobalt-precorrin 3,C43H40N4O16Co,c
panEubacterium_sulci_copre4_c,cobalt-precorrin 4,C44H43N4O16Co,c
panEubacterium_sulci_copre5_c,cobalt-precorrin 5,C45H45N4O16Co,c
panEubacterium_sulci_copre8_c,cobalt-precorrin 8,C45H52N4O14Co,c
panEubacterium_sulci_gdpddman_c,GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-),C16H21N5O15P2,c
panEubacterium_sulci_glcn_c,D-gluconate,C6H11O7,c
panEubacterium_sulci_hgbyr_c,Hydrogenobyrinate,C45H54N4O14,c
panEubacterium_sulci_hpyr_c,3-hydroxypyruvate,C3H3O4,c
panEubacterium_sulci_no2_c,Nitrite,NO2,c
panEubacterium_sulci_pre1_c,Precorrin 1,C41H38N4O16,c
panEubacterium_sulci_pre3a_c,Precorrin 3 A,C43H43N4O16,c
panEubacterium_sulci_pre3b_c,Precorrin 3B,C43H44N4O17,c
panEubacterium_sulci_pre4_c,Precorrin 4,C44H44N4O17,c
panEubacterium_sulci_pre5_c,Precorrin 5,C45H46N4O17,c
panEubacterium_sulci_pre8_c,Precorrin 8,C45H53N4O14,c
panEubacterium_sulci_thrp_c,L-Threonine O-3-phosphate,C4H8NO6P,c
panEubacterium_sulci_u23ga_c,"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine",C43H75N3O20P2,c
panEubacterium_sulci_u3hga_c,UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine,C29H50N3O18P2,c
panEubacterium_sulci_cro4_c,chromate,CrO4,c
panEubacterium_sulci_cro4_u,chromate,CrO4,u
panEubacterium_sulci_h2_u,Hydrogen,H2,u
panEubacterium_sulci_but_c,Butyrate,C4H7O2,c
panEubacterium_sulci_but_u,Butyrate,C4H7O2,u
panEubacterium_sulci_butpi_c,Butanoyl phosphate,C4H7O5P,c
panEubacterium_sulci_ppa_u,Propionate,C3H5O2,u
panEubacterium_sulci_codhpre6_c,cobalt-dihydro-precorrin 6,C44H47N4O16Co,c
panEubacterium_sulci_copre6_c,cobalt-precorrin 6,C44H45N4O16Co,c
panEubacterium_sulci_n2_c,Nitrogen,N2,c
panEubacterium_sulci_pre6a_c,Precorrin 6A,C44H47N4O16,c
panEubacterium_sulci_pre6b_c,Precorrin 6B,C44H49N4O16,c
panEubacterium_sulci_co2dam_c,"Cob(II)yrinate a,c diamide",C45H56CoN6O12,c
panEubacterium_sulci_copre5b_c,Cobalt-precorrin-5b,C43H42CoN4O16,c
panEubacterium_sulci_cyan_c,hydrogen cyanide,CHN,c
panEubacterium_sulci_fald_c,formaldehyde,CH2O,c
panEubacterium_sulci_hgbam_c,"Hydrogenobyrinate a,c diamide",C45H58N6O12,c
panEubacterium_sulci_sarcs_c,Sarcosine,C3H7NO2,c
panEubacterium_sulci_tcynt_c,thiocyanate,CNS,c
panEubacterium_sulci_5aptn_c,5-Aminopentanoate,C5H11NO2,c
panEubacterium_sulci_C02147_c,dihydrolipoate,C8H15O2S2,c
panEubacterium_sulci_pro_D_c,D-proline,C5H9NO2,c
panEubacterium_sulci_35dacap_c,"(3S,5S)-3,5-Diaminocaproate",C6H15N2O2,c
panEubacterium_sulci_acac_u,Acetoacetate,C4H5O3,u
panEubacterium_sulci_n2o_c,Nitrous oxide,N2O,c
panEubacterium_sulci_no_c,Nitric oxide,NO,c
panEubacterium_sulci_alltt_c,allantoate,C4H7N4O4,c
panEubacterium_sulci_glcn_u,D-gluconate,C6H11O7,u
panEubacterium_sulci_oxur_c,Oxalureate,C3H3N2O4,c
panEubacterium_sulci_urdglyc_c,(-)-Ureidoglycolate,C3H5N2O4,c
panEubacterium_sulci_34dhb_c,Protocatechuate,C7H5O4,c
panEubacterium_sulci_HC01231_c,N-[(R)-pantothenoyl]-L-cysteinate,C12H21N2O6S,c
panEubacterium_sulci_didp_c,dIDP,C10H11N4O10P2,c
panEubacterium_sulci_ditp_c,dITP(4-),C10H11N4O13P3,c
panEubacterium_sulci_hx2coa_c,trans-Hex-2-enoyl-CoA,C27H40N7O17P3S,c
panEubacterium_sulci_protrna_c,L-Prolyl-tRNA(Pro),C5H8NOR,c
panEubacterium_sulci_trnapro_c,tRNA(Pro),R,c
panEubacterium_sulci_coa_u,Coenzyme A,C21H32N7O16P3S,u
panEubacterium_sulci_dgsn_u,Deoxyguanosine,C10H13N5O4,u
panEubacterium_sulci_dttp_u,dTTP,C10H13N2O14P3,u
panEubacterium_sulci_thmmp_u,Thiamin monophosphate,C12H16N4O4PS,u
panEubacterium_sulci_dtmp_u,dTMP,C10H13N2O8P,u
panEubacterium_sulci_cmp_u,CMP,C9H12N3O8P,u
panEubacterium_sulci_utp_u,UTP,C9H11N2O15P3,u
panEubacterium_sulci_g6p_u,D-Glucose 6-phosphate,C6H11O9P,u
panEubacterium_sulci_5aop_u,5-Amino-4-oxopentanoate,C5H9NO3,u
panEubacterium_sulci_pap_u,"adenosine 3,5-bismonophosphate(4-)",C10H11N5O10P2,u
panEubacterium_sulci_ump_u,UMP,C9H11N2O9P,u
panEubacterium_sulci_sbzcoa_u,O-Succinylbenzoyl-CoA,C32H39N7O20P3S,u
panEubacterium_sulci_dtdp_u,dTDP,C10H13N2O11P2,u
panEubacterium_sulci_udpglcur_u,UDP-D-glucuronate,C15H19N2O18P2,u
panEubacterium_sulci_adprib_u,ADPribose,C15H21N5O14P2,u
panEubacterium_sulci_atp_u,ATP,C10H12N5O13P3,u
panEubacterium_sulci_dhnacoa_u,"1,4-Dihydroxy-2-naphthoyl-CoA",C32H38N7O19P3S,u
panEubacterium_sulci_cdp_u,CDP,C9H12N3O11P2,u
panEubacterium_sulci_pppi_u,triphosphate(5-),HO10P3,u
panEubacterium_sulci_ctp_u,CTP,C9H12N3O14P3,u
panEubacterium_sulci_g1p_u,D-Glucose 1-phosphate,C6H11O9P,u
panEubacterium_sulci_prpp_u,5-Phospho-alpha-D-ribose 1-diphosphate,C5H8O14P3,u
panEubacterium_sulci_udp_u,UDP,C9H11N2O12P2,u
panEubacterium_sulci_udpg_u,UDPglucose,C15H22N2O17P2,u
panRuminococcus_lactaris_10fthf5glu_c,10-formyltetrahydrofolate-[Glu](5),C40H45N11O19,c
panRuminococcus_lactaris_10fthf_c,10-Formyltetrahydrofolate,C20H21N7O7,c
panRuminococcus_lactaris_10m3hddcaACP_c,10-methyl-3-hydroxy-dodecanoyl-ACP,C24H45N2O9PRS,c
panRuminococcus_lactaris_10m3hundecACP_c,10-methyl-3-hydroxy-undecanoyl-ACP,C23H43N2O9PRS,c
panRuminococcus_lactaris_10m3oddcaACP_c,10-methyl-3-oxo-dodecanoyl-ACP,C24H43N2O9PRS,c
panRuminococcus_lactaris_10m3oundecACP_c,10-methyl-3-oxo-undecanoyl-ACP,C23H41N2O9PRS,c
panRuminococcus_lactaris_10mddcaACP_c,10-methyl-dodecanoyl-ACP,C24H45N2O8PRS,c
panRuminococcus_lactaris_10mtddec2eACP_c,10-methyl-trans-dodec-2-enoyl-ACP,C24H43N2O8PRS,c
panRuminococcus_lactaris_10mundecACP_c,10-methyl-undecanoyl-ACP,C23H43N2O8PRS,c
panRuminococcus_lactaris_11m3hddcaACP_c,11-methyl-3-hydroxy-dodecanoyl-ACP,C24H45N2O9PRS,c
panRuminococcus_lactaris_11m3oddcaACP_c,11-methyl-3-oxo-dodecanoyl-ACP,C24H43N2O9PRS,c
panRuminococcus_lactaris_11mddcaACP_c,11-methyl-dodecanoyl-ACP,C24H45N2O8PRS,c
panRuminococcus_lactaris_11mtddec2eACP_c,11-methyl-trans-dodec-2-enoyl-ACP,C24H43N2O8PRS,c
panRuminococcus_lactaris_12daihdglyc_c,"1,2-Dianteisoheptadecanoyl-sn-glycerol",C37H72O5,c
panRuminococcus_lactaris_12daipdglyc_c,"1,2-Dianteisopentadecanoyl-sn-glycerol",C33H64O5,c
panRuminococcus_lactaris_12dgr120_c,"1,2-Diacyl-sn-glycerol (didodecanoyl, n-C12:0)",C27H52O5,c
panRuminococcus_lactaris_12dgr140_c,"1,2-Diacyl-sn-glycerol (ditetradecanoyl, n-C14:0)",C31H60O5,c
panRuminococcus_lactaris_12dgr141_c,"1,2-Diacyl-sn-glycerol (ditetradec-7-enoyl, n-C14:1)",C31H56O5,c
panRuminococcus_lactaris_12dgr160_c,"1,2-Diacyl-sn-glycerol (dihexadecanoyl, n-C16:0)",C35H68O5,c
panRuminococcus_lactaris_12dgr161_c,"1,2-Diacyl-sn-glycerol (dihexadec-9-enoyl, n-C16:1)",C35H64O5,c
panRuminococcus_lactaris_12dgr180_c,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,c
panRuminococcus_lactaris_12dgr180_u,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,u
panRuminococcus_lactaris_12dgr181_c,"1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)",C39H72O5,c
panRuminococcus_lactaris_12dihdglyc_c,"1,2-Diisoheptadecanoyl-sn-glycerol",C37H72O5,c
panRuminococcus_lactaris_12dipdglyc_c,"1,2-Diisopentadecanoyl-sn-glycerol",C33H64O5,c
panRuminococcus_lactaris_12ditdglyc_c,"1,2-Diisotetradecanoyl-sn-glycerol",C31H60O5,c
panRuminococcus_lactaris_12dixdglyc_c,"1,2-Diisohexadecanoyl-sn-glycerol",C35H68O5,c
panRuminococcus_lactaris_12m3hmyrsACP_c,12-methyl-3-hydroxy-tetra-decanoyl-ACP,C26H49N2O9PRS,c
panRuminococcus_lactaris_12m3htridecACP_c,12-methyl-3-hydroxy-tridecanoyl-ACP,C25H47N2O9PRS,c
panRuminococcus_lactaris_12m3omyrsACP_c,12-methyl-3-oxo-tetra-decanoyl-ACP,C26H47N2O9PRS,c
panRuminococcus_lactaris_12m3otridecACP_c,12-methyl-3-oxo-tridecanoyl-ACP,C25H45N2O9PRS,c
panRuminococcus_lactaris_12mmyrsACP_c,12-methyl-tetra-decanoyl-ACP,C26H49N2O8PRS,c
panRuminococcus_lactaris_12mtmrs2eACP_c,12-methyl-trans-tetra-dec-2-enoyl-ACP,C26H47N2O8PRS,c
panRuminococcus_lactaris_12mtridecACP_c,12-methyl-tridecanoyl-ACP,C25H47N2O8PRS,c
panRuminococcus_lactaris_12ppd_S_c,"(S)-propane-1,2-diol",C3H8O2,c
panRuminococcus_lactaris_13dpg_c,3-Phospho-D-glyceroyl phosphate,C3H4O10P2,c
panRuminococcus_lactaris_13m3hmyrsACP_c,13-methyl-3-hydroxy-tetra-decanoyl-ACP,C26H49N2O9PRS,c
panRuminococcus_lactaris_13m3omyrsACP_c,13-methyl-3-oxo-tetra-decanoyl-ACP,C26H47N2O9PRS,c
panRuminococcus_lactaris_13mmyrsACP_c,13-methyl-tetra-decanoyl-ACP,C26H49N2O8PRS,c
panRuminococcus_lactaris_13mtmrs2eACP_c,13-methyl-trans-tetra-dec-2-enoyl-ACP,C26H47N2O8PRS,c
panRuminococcus_lactaris_14m3hpalmACP_c,14-methyl-3-hydroxy-hexa-decanoyl-ACP,C28H53N2O9PRS,c
panRuminococcus_lactaris_14m3hpentdecACP_c,14-methyl-3-hydroxy-pentadecanoyl-ACP,C27H51N2O9PRS,c
panRuminococcus_lactaris_14m3opalmACP_c,14-methyl-3-oxo-hexa-decanoyl-ACP,C28H51N2O9PRS,c
panRuminococcus_lactaris_14m3opentdecACP_c,14-methyl-3-oxo-pentadecanoyl-ACP,C27H49N2O9PRS,c
panRuminococcus_lactaris_14mpalmACP_c,14-methyl-hexa-decanoyl-ACP,C28H53N2O8PRS,c
panRuminococcus_lactaris_14mpentdecACP_c,14-methyl-pentadecanoyl-ACP,C27H51N2O8PRS,c
panRuminococcus_lactaris_14mtpalm2eACP_c,14-methyl-trans-hexa-dec-2-enoyl-ACP,C28H51N2O8PRS,c
panRuminococcus_lactaris_15dap_c,"1,5-Diaminopentane",C5H16N2,c
panRuminococcus_lactaris_15m3hpalmACP_c,15-methyl-3-hydroxy-hexa-decanoyl-ACP,C28H53N2O9PRS,c
panRuminococcus_lactaris_15m3opalmACP_c,15-methyl-3-oxo-hexa-decanoyl-ACP,C28H51N2O9PRS,c
panRuminococcus_lactaris_15mpalmACP_c,15-methyl-hexa-decanoyl-ACP,C28H53N2O8PRS,c
panRuminococcus_lactaris_15mtpalm2eACP_c,15-methyl-trans-hexa-dec-2-enoyl-ACP,C28H51N2O8PRS,c
panRuminococcus_lactaris_1agpe120_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P1,c
panRuminococcus_lactaris_1agpe140_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),C19H40NO7P1,c
panRuminococcus_lactaris_1agpe141_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P1,c
panRuminococcus_lactaris_1agpe160_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P1,c
panRuminococcus_lactaris_1agpe161_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P1,c
panRuminococcus_lactaris_1agpe180_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P1,c
panRuminococcus_lactaris_1agpe181_c,1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P1,c
panRuminococcus_lactaris_1agpg120_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P1,c
panRuminococcus_lactaris_1agpg140_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P1,c
panRuminococcus_lactaris_1agpg141_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P1,c
panRuminococcus_lactaris_1agpg160_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P1,c
panRuminococcus_lactaris_1agpg161_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P1,c
panRuminococcus_lactaris_1agpg180_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),C24H48O9P1,c
panRuminococcus_lactaris_1agpg181_c,1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),C24H46O9P1,c
panRuminococcus_lactaris_1aihpdecg3p_c,"1-anteisoheptadecanoyl-sn-glycerol 3-phosphate (14-methyl-hexadecanoyl, anteiso-C17)",C20H39O7P,c
panRuminococcus_lactaris_1aipdecg3p_c,"1-anteisopentadecanoyl-sn-glycerol 3-phosphate (12-methyl-tetradecanoyl, anteiso-C15)",C18H36O7P,c
panRuminococcus_lactaris_1ddecg3p_c,1-acyl-sn-glycerol 3-phosphate(2-),C15H29O7P1,c
panRuminococcus_lactaris_1hdec9eg3p_c,1-hexadec-9-enoyl-sn-glycerol 3-phosphate,C19H35O7P1,c
panRuminococcus_lactaris_1hdecg3p_c,1-hexadecanoyl-sn-glycerol 3-phosphate,C19H37O7P1,c
panRuminococcus_lactaris_1ihdecg3p_c,"1-isohexadecanoyl-sn-glycerol 3-phosphate (14-methyl-pentadecanoyl, iso-C16)",C19H38O7P,c
panRuminococcus_lactaris_1ihpdecg3p_c,"1-isoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17)",C20H39O7P,c
panRuminococcus_lactaris_1ipdecg3p_c,"1-isopentadecanoyl-sn-glycerol 3-phosphate (13-methyl-tetradecanoyl, iso-C15)",C18H36O7P,c
panRuminococcus_lactaris_1itdecg3p_c,"1-isotetradecanoyl-sn-glycerol 3-phosphate (12-methyl-tridecanoyl, iso-C14)",C17H34O7P,c
panRuminococcus_lactaris_1odec11eg3p_c,1-octadec-11-enoyl-sn-glycerol 3-phosphate,C21H39O7P1,c
panRuminococcus_lactaris_1odecg3p_c,1-octadecanoyl-sn-glycerol 3-phosphate,C21H41O7P1,c
panRuminococcus_lactaris_1pyr5c_c,1-Pyrroline-5-carboxylate,C5H6NO2,c
panRuminococcus_lactaris_1tdec7eg3p_c,1-tetradec-7-enoyl-sn-glycerol 3-phosphate,C17H31O7P1,c
panRuminococcus_lactaris_1tdecg3p_c,1-tetradecanoyl-sn-glycerol 3-phosphate,C17H33O7P1,c
panRuminococcus_lactaris_23dhdp_c,"2,3-Dihydrodipicolinate",C7H5NO4,c
panRuminococcus_lactaris_23dhmb_c,"(R)-2,3-Dihydroxy-3-methylbutanoate",C5H9O4,c
panRuminococcus_lactaris_23dhmp_c,"(R)-2,3-Dihydroxy-3-methylpentanoate",C6H11O4,c
panRuminococcus_lactaris_25aics_c,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,C13H15N4O12P,c
panRuminococcus_lactaris_26dap_LL_c,"LL-2,6-Diaminoheptanedioate",C7H14N2O4,c
panRuminococcus_lactaris_26dap_M_c,"meso-2,6-Diaminoheptanedioate",C7H14N2O4,c
panRuminococcus_lactaris_26dap_M_u,"meso-2,6-Diaminoheptanedioate",C7H14N2O4,u
panRuminococcus_lactaris_2agpe120_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),C17H36NO7P1,c
panRuminococcus_lactaris_2agpe140_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),C19H40NO7P1,c
panRuminococcus_lactaris_2agpe141_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1),C19H38NO7P1,c
panRuminococcus_lactaris_2agpe160_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),C21H44NO7P1,c
panRuminococcus_lactaris_2agpe161_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1),C21H42NO7P1,c
panRuminococcus_lactaris_2agpe180_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),C23H48NO7P1,c
panRuminococcus_lactaris_2agpe181_c,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),C23H46NO7P1,c
panRuminococcus_lactaris_2agpg120_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0),C18H36O9P1,c
panRuminococcus_lactaris_2agpg140_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),C20H40O9P1,c
panRuminococcus_lactaris_2agpg141_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),C20H38O9P1,c
panRuminococcus_lactaris_2agpg160_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),C22H44O9P1,c
panRuminococcus_lactaris_2agpg161_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),C22H42O9P1,c
